author_id,institution_id,n_papers_with_inst,display_name,ror,country_code,city,region,latitude,longitude,geo_cluster
A5018524253,I15057530,1,Université de Bordeaux,https://ror.org/057qpr032,FR,Bordeaux,,44.84043884277344,-0.5805000066757202,40
A5018563316,I162868743,1,Tianjin University,https://ror.org/012tb2g32,CN,Tianjin,,39.14221954345703,117.17666625976562,7
A5018563642,I67031392,1,Carleton University,https://ror.org/02qtvee93,CA,Ottawa,,45.411170959472656,-75.6981201171875,1
A5018563685,I156087764,1,"University of California, Merced",https://ror.org/00d9ah105,US,Merced,,37.30215835571289,-120.48297119140624,9
A5018565806,I1306409833,1,Adobe Systems (United States),https://ror.org/059tvcg64,US,San Jose,California,37.33098983764648,-121.89387512207033,9
A5018566125,I173888879,1,SINTEF,https://ror.org/01f677e56,NO,Trondheim,,63.43048858642578,10.395059585571287,-1
A5018582673,I4210164937,1,Microsoft Research (United Kingdom),https://ror.org/05k87vq12,GB,Cambridge,,52.19491958618164,0.134904995560646,6
A5018584803,I219193219,31,Purdue University West Lafayette,https://ror.org/02dqehb95,US,West Lafayette,,40.42586898803711,-86.90807342529297,1
A5018647103,I18014758,2,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5018659197,I84218800,1,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5018669508,I18014758,1,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5018685036,I136199984,2,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5018714925,I84218800,1,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5018729965,I4210103986,1,Jingdong (China),https://ror.org/01dkjkq64,CN,Beijing,,39.78896713256836,116.5632095336914,7
A5018764541,I21449261,2,Masaryk University,https://ror.org/02j46qs45,CZ,Brno,,49.195220947265625,16.607959747314453,6
A5018780651,I1326498283,1,Institut national de recherche en informatique et en automatique,https://ror.org/02kvxyf05,FR,Le Chesnay-Rocquencourt,,48.820499420166016,2.1310999393463135,14
A5018820623,I151746483,4,University of Waterloo,https://ror.org/01aff2v68,CA,Waterloo,,43.466800689697266,-80.51638793945312,1
A5018871532,I131249849,1,Oregon State University,https://ror.org/00ysfqy60,US,Corvallis,,44.564571380615234,-123.26203918457033,3
A5018876607,I4210137033,2,Istituto di Matematica Applicata e Tecnologie Informatiche,https://ror.org/03m0n3c07,IT,Pavia,,45.20236587524414,9.13697338104248,6
A5018896453,I1288882113,1,Boston Children's Hospital,https://ror.org/00dvg7y05,US,Boston,,42.358428955078125,-71.05976867675781,1
A5018902600,I52099693,1,University of York,https://ror.org/04m01e293,GB,York,,53.9576301574707,-1.082710027694702,6
A5018914884,I145872427,1,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,Nijmegen,,51.842498779296875,5.852779865264893,6
A5018921434,I102322142,3,"Rutgers, The State University of New Jersey",https://ror.org/05vt9qd57,US,New Brunswick,,40.48622131347656,-74.45182037353516,1
A5018924195,I4210125647,1,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",https://ror.org/02v89pq06,IT,Genoa,,44.404781341552734,8.944390296936035,6
A5018942744,I132118926,1,Austrian Institute of Technology,https://ror.org/04knbh022,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5018952559,I145847075,1,TU Wien,https://ror.org/04d836q62,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5018955742,I204337017,1,Aarhus University,https://ror.org/01aj84f44,DK,Aarhus,,56.15673828125,10.210760116577148,6
A5019003563,I2800006345,5,Leiden University Medical Center,https://ror.org/05xvt9f17,NL,Leiden,,52.158329010009766,4.493060111999512,6
A5019023365,I1282311441,5,Lawrence Livermore National Laboratory,https://ror.org/041nk4h53,US,Livermore,,37.68186950683594,-121.76801300048828,9
A5019027088,I162714631,1,George Mason University,https://ror.org/02jqj7156,US,Fairfax,,38.84621810913086,-77.3063735961914,1
A5019033794,I12356871,1,Télécom Paris,https://ror.org/01naq7912,FR,Paris,,48.85340881347656,2.34879994392395,14
A5019052700,I40120149,1,University of Oxford,https://ror.org/052gg0110,GB,Oxford,,51.752220153808594,-1.2559599876403809,6
A5019075225,I145847075,2,TU Wien,https://ror.org/04d836q62,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5019091316,I201448701,1,University of Washington,https://ror.org/00cvxb145,US,Seattle,,47.60620880126953,-122.33206939697266,3
A5019100343,I195893171,1,Zuse Institute Berlin,https://ror.org/02eva5865,DE,Berlin,,52.52436828613281,13.410530090332031,6
A5019106665,I1283280774,1,Brigham and Women's Hospital,https://ror.org/04b6nzv94,US,Boston,,42.358428955078125,-71.05976867675781,1
A5019125046,I35440088,1,ETH Zurich,https://ror.org/05a28rw58,CH,Zurich,,47.366668701171875,8.550000190734863,6
A5019130668,I47508984,1,Imperial College London,https://ror.org/041kmwe10,GB,London,,51.50852966308594,-0.1257400065660476,6
A5019161245,I145847075,1,TU Wien,https://ror.org/04d836q62,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5019208291,I201448701,1,University of Washington,https://ror.org/00cvxb145,US,Seattle,,47.60620880126953,-122.33206939697266,3
A5019226410,I69356397,1,Xi’an Jiaotong-Liverpool University,https://ror.org/03zmrmn05,CN,Suzhou,,31.304079055786133,120.59538269042967,8
A5019264369,I157485424,1,Korea Advanced Institute of Science and Technology,https://ror.org/05apxxy63,KR,Daejeon,,36.34912872314453,127.38493347167967,25
A5019266989,I4210104735,1,Sandia National Laboratories,https://ror.org/01apwpt12,US,Albuquerque,,35.08449172973633,-106.65113830566406,19
A5019293298,I44461941,2,University of Houston,https://ror.org/048sx0r50,US,Houston,,29.763280868530273,-95.36327362060548,35
A5019308726,I98358874,6,Delft University of Technology,https://ror.org/02e2c7k09,NL,Delft,,52.00667190551758,4.355559825897217,6
A5019326248,I91045830,2,Texas A&M University,https://ror.org/01f5ytq51,US,College Station,,30.627979278564453,-96.33441162109376,35
A5019332166,I130438778,1,Memorial University of Newfoundland,https://ror.org/04haebc03,CA,St. John's,,47.56494140625,-52.70930862426758,34
A5019333583,I24603500,1,University of Massachusetts Amherst,https://ror.org/0072zz521,US,Amherst Center,,42.375370025634766,-72.51924896240234,1
A5019355403,I31512782,1,Technical University of Darmstadt,https://ror.org/05n911h24,DE,Darmstadt,,49.87166976928711,8.650270462036133,6
A5019358629,I59553526,1,Stony Brook University,https://ror.org/05qghxh33,US,Stony Brook,,40.92565155029297,-73.14093780517578,1
A5019380016,I99041443,1,Mississippi State University,https://ror.org/0432jq872,US,Starkville,,33.45048904418945,-88.81961059570312,1
A5019393500,I1343190059,2,VRVis GmbH (Austria),https://ror.org/02xyxvc90,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5019416645,I859038795,1,Virginia Tech,https://ror.org/02smfhw86,US,Blacksburg,,37.22956848144531,-80.4139404296875,1
A5019420039,I4210134051,1,ITS (United Kingdom),https://ror.org/033sdmz09,GB,London,,51.51266098022461,-0.1305280029773712,6
A5019432893,I90727586,1,Zhejiang University of Finance and Economics,https://ror.org/055vj5234,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5019437484,I4210089612,1,United States Air Force,https://ror.org/006gmme17,US,Arlington,,38.88100814819336,-77.10427856445312,1
A5019441497,I21449261,1,Masaryk University,https://ror.org/02j46qs45,CZ,Brno,,49.195220947265625,16.607959747314453,6
A5019444857,I180726961,3,Shenzhen University,https://ror.org/01vy4gh70,CN,Shenzhen,,22.54553985595703,114.06829833984376,5
A5019479187,I107077323,2,Worcester Polytechnic Institute,https://ror.org/05ejpqr48,US,Worcester,,42.26258850097656,-71.80229187011719,1
A5019516751,I200769079,1,Hong Kong University of Science and Technology,https://ror.org/00q4vv597,HK,Hong Kong,,22.2783203125,114.17469024658205,5
A5019521984,I16391192,1,Tel Aviv University,https://ror.org/04mhzgx49,IL,Tel Aviv,,32.11338806152344,34.802154541015625,26
A5019527013,I219193219,1,Purdue University West Lafayette,https://ror.org/02dqehb95,US,West Lafayette,,40.42586898803711,-86.90807342529297,1
A5019527252,I102149020,2,University of North Carolina at Charlotte,https://ror.org/04dawnj30,US,Charlotte,,35.227088928222656,-80.84313201904297,1
A5019545820,I223532165,1,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5019551372,I180825142,1,"City, University of London",https://ror.org/04489at23,GB,London,,51.50852966308594,-0.1257400065660476,6
A5019552220,I44896327,1,Mitre (United States),https://ror.org/03ks2a131,US,Bedford,Massachusetts,42.50493621826172,-71.23655700683594,1
A5019552387,I1319063186,1,Langley Research Center,https://ror.org/0399mhs52,US,Hampton,,37.02986907958984,-76.34522247314453,1
A5019559208,I52357470,2,The Ohio State University,https://ror.org/00rs6vg23,US,Columbus,,39.961181640625,-82.99878692626953,1
A5019569880,I2801239119,1,Australian Regenerative Medicine Institute,https://ror.org/02qa5kg76,AU,Clayton,Victoria,-37.91049575805664,145.12930297851562,12
A5019619044,I76130692,2,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5019622072,I145847075,18,TU Wien,https://ror.org/04d836q62,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5019656364,I2799802224,1,Fife Council,https://ror.org/0261s3g35,GB,Glenrothes,,56.184444427490234,-3.2187960147857666,6
A5019671636,I189712700,2,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5019708277,I2799567181,1,Princeton Plasma Physics Laboratory,https://ror.org/03vn1ts68,US,Princeton,,40.34872055053711,-74.65904998779297,1
A5019709676,I139894009,1,University of Bradford,https://ror.org/00vs8d940,GB,Bradford,,53.79391098022461,-1.752060055732727,6
A5019712204,I200769079,1,Hong Kong University of Science and Technology,https://ror.org/00q4vv597,HK,Hong Kong,,22.2783203125,114.17469024658205,5
A5019713312,I20089843,1,Princeton University,https://ror.org/00hx57361,US,Princeton,,40.34872055053711,-74.65904998779297,1
A5019719296,I4210091327,1,Max Planck Institute for Mathematics in the Sciences,https://ror.org/00ez2he07,DE,Leipzig,,51.33961868286133,12.37129020690918,6
A5019719607,I150653062,1,Magna International (Germany),https://ror.org/01gk2j051,DE,Grevenbroich,,51.13418197631836,6.626771926879883,6
A5019721303,I111979921,1,Northwestern University,https://ror.org/000e0be47,US,Evanston,,42.041141510009766,-87.6900634765625,1
A5019729265,I1343871089,1,Los Alamos National Laboratory,https://ror.org/01e41cf67,US,Los Alamos,,35.88808059692383,-106.30696868896484,19
A5019736958,I1326498283,1,Institut national de recherche en informatique et en automatique,https://ror.org/02kvxyf05,FR,Le Chesnay-Rocquencourt,,48.820499420166016,2.1310999393463135,14
A5019756314,I130769515,10,Pennsylvania State University,https://ror.org/04p491231,US,State College,,40.79338836669922,-77.86000061035156,1
A5019756329,I1327163397,1,State University of New York,https://ror.org/01q1z8k08,US,Albany,,42.65258026123047,-73.75623321533203,1
A5019781916,I111979921,4,Northwestern University,https://ror.org/000e0be47,US,Evanston,,42.041141510009766,-87.6900634765625,1
A5019815997,I36788626,1,California University of Pennsylvania,https://ror.org/01spssf70,US,California,,40.06563186645508,-79.89170837402344,1
A5019821536,I99065089,3,Tsinghua University,https://ror.org/03cve4549,CN,Beijing,,39.907501220703125,116.39723205566406,7
A5019831046,I102134673,1,Linköping University,https://ror.org/05ynxx418,SE,Linköping,,58.410858154296875,15.621569633483888,6
A5019842871,I98358874,1,Delft University of Technology,https://ror.org/02e2c7k09,NL,Delft,,52.00667190551758,4.355559825897217,6
A5019872104,I3019423309,1,Fraunhofer Institute for Computer Graphics Research,https://ror.org/04gmsar03,DE,Darmstadt,,49.87434768676758,8.65952205657959,6
A5019880413,I1291425158,1,Google (United States),https://ror.org/00njsd438,US,Mountain View,California,37.42295455932617,-122.08406066894533,9
A5019883765,I194028371,1,University of Regina,https://ror.org/03dzc0485,CA,Regina,,50.45008087158203,-104.6177978515625,-1
A5019885462,I3018483916,1,University Medical Center Utrecht,https://ror.org/0575yy874,NL,Utrecht,,52.0908317565918,5.122220039367676,6
A5019891335,I145311948,1,Johns Hopkins University,https://ror.org/00za53h95,US,Baltimore,,39.29037857055664,-76.61219024658203,1
A5019899330,I204337017,1,Aarhus University,https://ror.org/01aj84f44,DK,Aarhus,,56.15673828125,10.210760116577148,6
A5019902487,I1282311441,20,Lawrence Livermore National Laboratory,https://ror.org/041nk4h53,US,Livermore,,37.68186950683594,-121.76801300048828,9
A5019917008,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5019932595,I223532165,1,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609376,0
A5019933387,I95457486,4,"University of California, Berkeley",https://ror.org/01an7q238,US,Berkeley,,37.87158966064453,-122.2727508544922,9
A5019945348,I1295339012,1,Boeing (United States),https://ror.org/04sm5zn07,US,Chicago,,41.85002899169922,-87.6500473022461,1
A5019950572,I135310074,1,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,Madison,,43.07305145263672,-89.40122985839844,1
A5019962521,I4210096112,1,Rutgers Sexual and Reproductive Health and Rights,https://ror.org/00rcvgx40,NL,Utrecht,,52.08233642578125,5.117863178253174,6
A5019963223,I185103710,1,"University of California, Santa Cruz",https://ror.org/03s65by71,US,Santa Cruz,,36.97412109375,-122.03079986572266,9
A5019987122,I39422238,1,University of Illinois Chicago,https://ror.org/02mpq6x41,US,Chicago,,41.85002899169922,-87.6500473022461,1
A5020005843,I84218800,1,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5020020080,I39586589,1,Swansea University,https://ror.org/053fq8t95,GB,Swansea,,51.62078857421875,-3.943229913711548,6
A5020020184,I191208505,1,Xiamen University,https://ror.org/00mcjh785,CN,Xiamen,,24.47978973388672,118.08187103271484,-1
A5020033710,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5020083340,I3132238960,4,Institute of Electrical and Electronics Engineers,https://ror.org/01n002310,US,Piscataway,,40.499271392822266,-74.39904022216797,1
A5020097039,I63966007,1,Massachusetts Institute of Technology,https://ror.org/042nb2s44,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5020115484,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5020117665,I1282311441,1,Lawrence Livermore National Laboratory,https://ror.org/041nk4h53,US,Livermore,,37.68186950683594,-121.76801300048828,9
A5020130672,I1282311441,2,Lawrence Livermore National Laboratory,https://ror.org/041nk4h53,US,Livermore,,37.68186950683594,-121.76801300048828,9
A5020153026,I130701444,10,Georgia Institute of Technology,https://ror.org/01zkghx44,US,Atlanta,,33.749000549316406,-84.38797760009766,1
A5020177990,I153267046,1,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5020208288,I133738476,1,University of Massachusetts Lowell,https://ror.org/03hamhx47,US,Lowell,Massachusetts,42.64271545410156,-71.33453369140625,1
A5020220741,I2800006345,1,Leiden University Medical Center,https://ror.org/05xvt9f17,NL,Leiden,,52.158329010009766,4.493060111999512,6
A5020327777,I111979921,3,Northwestern University,https://ror.org/000e0be47,US,Evanston,,42.041141510009766,-87.6900634765625,1
A5020340631,I4210164937,2,Microsoft Research (United Kingdom),https://ror.org/05k87vq12,GB,Cambridge,,52.19491958618164,0.134904995560646,6
A5020353138,I168635309,1,University of Calgary,https://ror.org/03yjb2x39,CA,Calgary,,51.05010986328125,-114.08528900146484,31
A5020361086,I66946132,1,"University of Maryland, College Park",https://ror.org/047s2c258,US,College Park,,38.98067092895508,-76.93692016601562,1
A5020379846,I142606810,1,Pacific Northwest National Laboratory,https://ror.org/05h992307,US,Richland,,46.28569030761719,-119.28446197509766,16
A5020395140,I40120149,1,University of Oxford,https://ror.org/052gg0110,GB,Oxford,,51.752220153808594,-1.2559599876403809,6
A5020400873,I4210146756,2,Brandenburg University of Applied Sciences,https://ror.org/04qj3gf68,DE,Brandenburg,,52.41667175292969,12.550000190734863,6
A5020407163,I277688954,2,Université Paris-Saclay,https://ror.org/03xjwb503,FR,Gif-sur-Yvette,,48.68333053588867,2.1333301067352295,14
A5020415668,I189712700,5,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
